STATE,COUNTY,TOTAL,NUM.M11-12,NUM.F11-12,NUM.M11-12,PP.F11-12,PP.M11-12,PPF11-12,PP.M18-26,PP.F18-26
47,133,397816,3421,3230,10354,10190,0.008599453,0.008119332,0.026027108,0.025614857
47,135,142210,1195,1030,4000,3676,0.008403066,0.00724281,0.028127417,0.025849096
47,137,91674,765,607,2159,1925,0.008344787,0.006621288,0.023550843,0.02099832
47,139,301364,2536,2382,7805,7554,0.008415073,0.007904063,0.025898913,0.025066033
47,141,1326982,10198,9390,61704,53427,0.007685108,0.007076208,0.0464995,0.040262038
47,143,579652,5002,4707,17183,17580,0.008629316,0.008120389,0.029643648,0.030328542
47,145,962606,7826,7062,23212,23657,0.008130014,0.007336335,0.024113708,0.024575995
47,147,1210486,11130,10763,36173,35548,0.009194654,0.00889147,0.029883039,0.029366717
47,149,5019104,45892,43885,214263,209015,0.009143465,0.008743592,0.042689492,0.041643887
47,151,397934,3620,3533,11654,11538,0.009096986,0.008878357,0.029286264,0.028994758
47,153,260396,2178,2139,7016,6676,0.008364184,0.008214412,0.026943578,0.025637875
47,155,1666798,13260,12489,51029,48348,0.007955373,0.00749281,0.030614988,0.029006514
47,157,16803886,152451,147843,603126,629095,0.009072366,0.008798143,0.035892055,0.037437471
47,159,344924,3150,2943,10020,9769,0.009132447,0.008532314,0.029049878,0.028322181
47,161,238972,2089,1896,6373,5933,0.00874161,0.007933984,0.026668396,0.024827176
47,163,2821198,20951,20348,76213,76026,0.007426278,0.007212539,0.02701441,0.026948126
47,165,3020646,27695,26695,85325,85208,0.009168569,0.008837514,0.028247269,0.028208536
47,167,1104468,11184,10531,34414,33321,0.010126142,0.009534907,0.031158893,0.030169276
47,169,142496,1251,1158,4292,4183,0.008779194,0.008126544,0.030120144,0.02935521
47,171,325834,2517,2380,8471,7912,0.007724792,0.007304333,0.025997901,0.024282303
47,173,343876,2986,2674,9792,9949,0.008683363,0.007776059,0.028475381,0.028931941
47,175,100816,774,693,2408,2346,0.007677353,0.006873909,0.023885098,0.023270116
47,177,719756,6454,6092,20181,20284,0.008966928,0.008463979,0.028038669,0.028181773
47,179,2247212,16143,15490,83282,87486,0.007183568,0.006892986,0.037060144,0.038930906
47,181,304512,2181,2008,12754,7201,0.007162279,0.006594157,0.041883407,0.023647672
47,183,620178,4467,4338,28781,26623,0.007202771,0.006994766,0.046407644,0.042927998
47,185,470856,3833,3725,13669,12689,0.008140493,0.007911124,0.029030107,0.026948791
47,187,3534288,40263,38523,74882,75393,0.011392111,0.010899791,0.021187294,0.021331878
47,189,2175162,20319,19198,56631,57403,0.009341373,0.008826009,0.026035302,0.026390218
48,1,1045214,7391,6993,47470,23631,0.007071279,0.006690496,0.045416537,0.022608767
48,3,291742,3020,2879,11026,9993,0.010351612,0.009868308,0.037793667,0.034252867
48,5,1572036,14736,14390,49990,51628,0.009373831,0.009153734,0.031799526,0.032841487
48,7,433024,2967,2763,10715,10105,0.006851814,0.006380709,0.024744587,0.023335889
48,9,159602,1476,1427,4231,3638,0.009248004,0.008940991,0.026509693,0.022794201
48,11,34538,276,267,726,699,0.007991198,0.007730616,0.021020325,0.020238578
48,13,837646,8704,8446,25647,25225,0.010391024,0.010083018,0.030617946,0.030114153
48,15,518660,4636,4477,14014,13436,0.008938418,0.008631859,0.027019628,0.025905217
48,17,128670,1351,1355,4016,4007,0.010499728,0.010530815,0.031211627,0.03114168
48,19,374272,2573,2494,7725,7341,0.006874679,0.006663603,0.020640069,0.019614077
48,21,1378268,13549,12727,40430,35780,0.009830454,0.009234053,0.029333918,0.025960118
48,23,66158,487,497,1514,1665,0.007361166,0.007512319,0.02288461,0.025167024
48,25,582902,4535,4300,34637,15252,0.007780038,0.007376883,0.059421652,0.026165633
48,27,5807742,52946,50894,288484,260034,0.009116452,0.00876313,0.049672317,0.044773683
48,29,32402784,303358,293157,1300877,1243085,0.009362097,0.009047278,0.040147075,0.038363525
48,31,193344,1692,1388,4248,3860,0.008751241,0.007178914,0.021971202,0.019964416
48,33,11460,102,102,259,218,0.008900524,0.008900524,0.022600349,0.019022688
48,35,325404,2723,2613,7499,7326,0.008368059,0.008030018,0.023045199,0.022513552
48,37,1676224,14417,13916,59565,49977,0.008600879,0.008301993,0.035535227,0.029815228
48,39,5904300,57171,54726,189287,178848,0.009682943,0.009268838,0.032059177,0.030291144
48,41,3664724,24549,23781,301554,263861,0.006698731,0.006489165,0.082285596,0.072000238
48,43,166052,1150,1160,6186,5403,0.006925541,0.006985763,0.037253391,0.032538
48,45,28364,213,223,638,574,0.007509519,0.007862079,0.022493301,0.02023692
48,47,129904,1254,1079,4432,3964,0.009653282,0.008306134,0.034117502,0.030514842
48,49,684060,5928,5575,20440,20237,0.008665906,0.00814987,0.02988042,0.029583662
48,51,311832,2650,2445,8155,8244,0.008498166,0.00784076,0.026151902,0.026437312
48,53,788950,6554,6486,21160,20164,0.008307244,0.008221053,0.026820458,0.02555802
48,55,703784,6463,5877,27185,23763,0.009183215,0.008350573,0.038626908,0.033764621
48,57,388932,3666,3468,12442,11332,0.009425812,0.008916726,0.031990168,0.029136199
48,59,244256,2076,2159,6259,5941,0.008499279,0.008839087,0.025624754,0.024322842
48,61,7453858,86540,83431,246230,249485,0.011610095,0.011192996,0.0330339,0.033470587
48,63,225558,2154,2057,6376,6634,0.00954965,0.009119606,0.028267674,0.029411504
48,65,109860,1068,1077,2661,2590,0.009721464,0.009803386,0.024221737,0.02357546
48,67,547186,4696,4292,13299,14225,0.008582091,0.007843768,0.02430435,0.025996645
48,69,143328,1508,1522,4334,4230,0.010521322,0.010619,0.030238334,0.029512726
48,71,663214,7156,6750,19191,19100,0.010789881,0.01017771,0.028936361,0.028799151
48,73,919788,8532,8111,29500,26497,0.009276051,0.008818336,0.032072608,0.028807725
48,75,126914,990,885,10188,2545,0.007800558,0.006973226,0.080274832,0.020052949
48,77,189502,1604,1564,4191,4192,0.008464291,0.008253211,0.022115862,0.022121139
48,79,54478,507,540,1788,1746,0.009306509,0.009912258,0.032820588,0.032049635
48,81,58758,419,484,1328,1218,0.007130944,0.008237176,0.022601178,0.020729092
48,83,155622,1339,1199,3314,3462,0.008604182,0.007704566,0.02129519,0.022246212
48,85,15202628,158491,153136,431238,436251,0.010425237,0.010072995,0.028366017,0.028695762
48,87,54848,510,477,1475,1487,0.009298425,0.008696762,0.026892503,0.027111289
48,89,374756,3188,3018,9900,9297,0.008506868,0.00805324,0.026417189,0.024808142
48,91,2118906,19126,17596,54795,53841,0.009026356,0.008304285,0.025860043,0.025409811
48,93,246570,1988,2040,6242,5865,0.008062619,0.008273513,0.025315326,0.023786349
48,95,74238,352,376,4290,945,0.004741507,0.005064792,0.057787117,0.01272933
48,97,696252,5911,5826,21131,20582,0.008489742,0.00836766,0.030349644,0.029561136
48,99,1363020,12116,11435,74162,63917,0.008889085,0.008389459,0.05441006,0.046893663
48,101,26450,290,210,529,591,0.010964083,0.007939509,0.02,0.022344045
48,103,83222,864,837,2739,2616,0.01038187,0.010057437,0.03291197,0.031433996
48,105,67022,532,586,1761,1813,0.007937692,0.008743398,0.026274954,0.027050819
48,107,108362,1048,1043,2779,2819,0.009671287,0.009625145,0.025645521,0.026014655
48,109,41738,390,392,1281,1216,0.009344003,0.009391921,0.030691456,0.029134122
48,111,124470,1277,1239,4815,4186,0.0102595,0.009954206,0.03868402,0.033630594
48,113,44159674,410247,396904,1712609,1698131,0.009290082,0.008987929,0.038782193,0.038454337
48,115,243748,2164,1831,14642,6342,0.008878022,0.007511857,0.060070236,0.026018675
48,117,345720,3705,3763,12021,11059,0.010716765,0.010884531,0.034770913,0.031988314
48,119,94068,748,739,2447,2395,0.007951695,0.007856019,0.026013097,0.025460305
48,121,12900722,125668,120603,462759,481998,0.00974116,0.009348547,0.035870783,0.037362095
48,123,367738,2944,2713,10197,8861,0.0080057,0.007377535,0.027728981,0.02409596
48,125,41810,334,283,1873,600,0.007988519,0.006768716,0.044797895,0.014350634
48,127,188666,1879,1947,6043,5488,0.009959399,0.010319824,0.032030149,0.029088442
48,129,64704,440,423,2003,1780,0.006800198,0.006537463,0.030956355,0.027509891
48,131,209262,1794,1869,8091,5839,0.008572985,0.008931387,0.038664449,0.02790282
48,133,331174,2636,2513,9887,8888,0.007959562,0.007588156,0.029854397,0.026837856
48,135,2633846,26049,24555,111710,104177,0.0098901,0.009322869,0.042413262,0.039553186
48,137,35086,269,210,885,788,0.007666876,0.005985293,0.025223736,0.0224591
48,139,2806120,29773,27936,86738,86995,0.010610024,0.009955383,0.030910296,0.031001882
48,141,14784736,152392,147425,604944,553991,0.010307387,0.009971433,0.040916794,0.03747047
48,143,711790,5300,5068,37749,37365,0.007446016,0.007120078,0.0530339,0.052494415
48,145,315530,2440,2199,10716,11302,0.007733021,0.006969226,0.033961905,0.035819098
48,147,608876,4849,4675,22356,14716,0.007963855,0.007678082,0.036716836,0.024169125
48,149,445880,3466,3445,10169,10200,0.007773392,0.007726294,0.022806585,0.02287611
48,151,70192,542,487,1729,1627,0.007721678,0.006938113,0.024632437,0.02317928
48,153,112274,1214,1015,2997,3085,0.010812833,0.009040383,0.026693625,0.027477421
48,155,23246,167,197,518,536,0.007184032,0.008474576,0.022283404,0.02305773
48,157,11572506,125146,118409,330222,327361,0.01081408,0.010231924,0.028535047,0.028287823
48,159,190382,1686,1635,4782,5057,0.008855879,0.008587997,0.025117921,0.026562385
48,161,353912,3051,2921,9526,8645,0.008620787,0.008253464,0.026916296,0.024426976
48,163,323740,2711,2669,22736,8193,0.008374004,0.00824427,0.070229196,0.025307345
48,165,336124,4007,3952,12234,11301,0.011921196,0.011757566,0.036397282,0.033621521
48,167,5486328,49720,47325,175054,172890,0.009062528,0.008625988,0.031907316,0.031512881
48,169,116124,736,678,9829,2767,0.006338052,0.005838586,0.084642279,0.023827977
48,171,456488,3421,3256,9839,9267,0.007494173,0.007132718,0.021553688,0.020300643
48,173,22720,255,210,606,497,0.011223592,0.009242958,0.026672535,0.021875
48,175,132322,1137,1068,3089,2894,0.008592675,0.00807122,0.023344569,0.021870891
48,177,362010,3460,3361,11566,10503,0.009557747,0.009284274,0.031949394,0.029013011
48,179,410500,3382,3386,13896,11595,0.008238733,0.008248477,0.033851401,0.028246041
48,181,2210418,19119,18383,67148,68340,0.008649495,0.008316527,0.030377965,0.030917229
48,183,2208732,19384,18349,80629,78699,0.008776076,0.008307481,0.036504655,0.035630851
48,185,484352,3791,3924,18426,11740,0.007826952,0.008101546,0.038042581,0.02423857
48,187,2536134,25548,24340,75317,74197,0.0100736,0.009597285,0.029697563,0.029255946
48,189,640450,6440,6110,27841,20950,0.01005543,0.009540167,0.043470997,0.032711375
48,191,58366,538,530,1395,1369,0.009217695,0.009080629,0.023900901,0.023455436
48,193,150190,1221,1114,3676,3511,0.008129702,0.007417271,0.024475664,0.023377056
48,195,100338,1077,1042,2838,2817,0.01073372,0.010384899,0.028284399,0.028075106
48,197,72644,659,605,1687,1671,0.009071637,0.008328286,0.02322284,0.023002588
48,199,994490,9587,8712,29426,29315,0.009640117,0.008760269,0.029589036,0.029477421
48,201,77290024,732016,702394,3030265,2933547,0.009471028,0.00908777,0.039206418,0.037955054
48,203,1190974,11071,10553,36780,37704,0.009295753,0.008860815,0.030882286,0.031658122
48,205,108182,878,827,3716,1887,0.008115953,0.007644525,0.034349522,0.017442828
48,207,105436,856,721,3827,2352,0.008118669,0.006838272,0.0362969,0.022307371
48,209,3128156,27499,25725,159589,155283,0.008790802,0.008223695,0.051016957,0.049640427
48,211,72232,742,758,2170,1839,0.010272455,0.010493964,0.030042087,0.02545963
48,213,1420952,11884,11035,38553,37760,0.008363407,0.00776592,0.02713181,0.026573734
48,215,14530086,174103,169111,522466,527541,0.011982242,0.011638679,0.03595753,0.036306805
48,217,629932,5504,5392,17398,17597,0.008737451,0.008559654,0.027618854,0.027934761
48,219,417152,3893,3849,15844,14722,0.00933233,0.009226853,0.037981359,0.035291692
48,221,952388,7279,6868,24131,23347,0.007642893,0.007211347,0.025337363,0.024514169
48,223,640118,5889,5479,19122,18708,0.009199866,0.008559359,0.029872617,0.029225861
48,225,417074,2919,2760,12467,9869,0.006998758,0.006617531,0.029891578,0.023662468
48,227,644276,4751,4653,29348,18946,0.007374169,0.00722206,0.045551906,0.029406652
48,229,62478,596,622,1898,1771,0.009539358,0.009955504,0.030378693,0.028345978
48,231,1581582,14418,13368,52275,51727,0.009116189,0.008452296,0.033052349,0.03270586
48,233,394994,3645,3634,11822,11308,0.009227988,0.00920014,0.029929569,0.028628283
48,235,28510,264,271,779,626,0.009259909,0.009505437,0.027323746,0.021957208
48,237,160954,1311,1310,7602,3727,0.008145184,0.008138971,0.047230886,0.023155684
48,239,259314,2412,2147,7569,7196,0.009301465,0.008279538,0.029188551,0.027750141
48,241,643322,5608,5396,18115,17624,0.008717252,0.008387713,0.028158527,0.027395301
48,243,40860,188,184,752,664,0.004601077,0.004503182,0.018404307,0.016250612
48,245,4550570,36878,36248,183991,156657,0.00810404,0.007965596,0.040432517,0.034425797
48,247,94504,956,892,3027,2757,0.010115974,0.009438754,0.03203039,0.029173368
48,249,742426,7532,7072,24553,24193,0.010145119,0.009525528,0.033071309,0.032586413
48,251,2785634,27526,26324,87856,83297,0.009881413,0.009449913,0.03153896,0.029902349
48,253,361154,2444,2327,21929,6835,0.006767196,0.006443235,0.06071925,0.018925445
48,255,268778,1968,1905,16364,6218,0.007322028,0.007087634,0.060882959,0.023134334
48,257,1950132,20800,19456,55081,57180,0.010665945,0.009976761,0.028244755,0.029321092
48,259,660108,6564,6013,15563,14349,0.009943827,0.009109115,0.023576445,0.021737352
48,261,7554,74,85,241,242,0.009796134,0.011252317,0.031903627,0.032036007
48,263,14364,115,125,247,258,0.008006126,0.008702311,0.017195767,0.017961571
48,265,902108,6615,6056,23599,23522,0.007332825,0.006713165,0.026159839,0.026074483
48,267,81318,600,593,1842,1571,0.00737844,0.007292358,0.022651811,0.019319216
48,269,5006,51,59,116,91,0.010187775,0.011785857,0.023172193,0.018178186
48,271,64570,545,424,2461,1189,0.008440452,0.006566517,0.038113675,0.018414124
48,273,575240,4764,4384,34351,28640,0.008281761,0.007621167,0.059715945,0.049787915
48,275,67868,570,607,1762,1740,0.008398656,0.008943832,0.025962162,0.025638003
48,277,894946,7646,7446,26775,27607,0.008543532,0.008320055,0.029918006,0.030847671
48,279,247700,2558,2373,7127,6926,0.010327008,0.009580137,0.028772709,0.027961243
48,281,361688,3262,3078,9716,9225,0.009018823,0.008510097,0.026862932,0.025505408
48,283,129916,871,922,13097,3717,0.006704332,0.007096893,0.100811293,0.028610795
48,285,350516,2887,2826,8435,8304,0.008236429,0.008062399,0.024064522,0.023690787
48,287,300398,2534,2433,8182,7837,0.008435476,0.008099255,0.027237199,0.026088722
48,289,303588,2409,2337,7349,7061,0.007935096,0.007697933,0.024207149,0.023258495
48,291,1392340,12686,12032,46562,48461,0.00911128,0.008641567,0.033441544,0.034805435
48,293,422278,3549,3196,15828,11588,0.008404416,0.007568474,0.037482417,0.027441638
48,295,61538,588,616,2146,1625,0.009555072,0.010010075,0.034872762,0.026406448
48,297,212040,1535,1569,7645,4918,0.0072392,0.007399547,0.036054518,0.023193737
48,299,350020,2008,1974,6223,6233,0.005736815,0.005639678,0.017778984,0.017807554
48,301,1682,10,12,73,50,0.005945303,0.007134364,0.043400713,0.029726516
48,303,5189844,42886,41866,276674,255650,0.008263447,0.008066909,0.053310658,0.049259669
48,305,104460,1017,976,2928,2596,0.009735784,0.009343289,0.028029868,0.024851618
48,307,148556,1304,1239,3817,3534,0.008777835,0.008340289,0.025694014,0.023789009
48,309,4321010,38139,36300,182181,185279,0.008826409,0.008400814,0.042161671,0.042878633
48,311,13510,103,106,381,296,0.007623982,0.00784604,0.028201332,0.021909697
48,313,248044,1927,1899,16852,6168,0.007768783,0.0076559,0.067939559,0.024866556
48,315,185948,1333,1195,4128,4274,0.007168671,0.006426528,0.022199755,0.022984921
48,317,93156,928,992,3134,3009,0.009961785,0.010648804,0.033642492,0.032300657
48,319,72776,566,596,1488,1212,0.007777289,0.008189513,0.020446301,0.016653842
48,321,660812,6172,5674,20760,20325,0.009340024,0.008586406,0.031415894,0.030757613
48,323,1004860,11874,11341,37417,32628,0.011816571,0.011286149,0.037236033,0.032470195
48,325,848516,7960,7578,32342,22058,0.009381084,0.008930886,0.038115958,0.025995974
48,327,39516,291,220,932,746,0.007364106,0.005567365,0.023585383,0.018878429
48,329,2659736,24722,23522,106415,103185,0.009294907,0.008843735,0.04000961,0.038795204
48,331,441368,4164,3753,11451,11222,0.009434304,0.008503109,0.025944337,0.025425495
48,333,88092,803,788,1840,1772,0.00911547,0.008945194,0.020887254,0.020115334
48,335,165180,1146,1124,12568,3415,0.006937886,0.006804698,0.076086693,0.020674416
48,337,351632,2792,2913,9179,9105,0.007940119,0.008284229,0.026103995,0.025893548
48,339,8873306,88259,84989,268018,260715,0.009946575,0.009578054,0.030204977,0.029381946
48,341,397666,4545,3854,15463,12916,0.011429189,0.00969155,0.03888439,0.032479518
48,343,229710,1892,1778,6158,6383,0.008236472,0.007740194,0.026807714,0.02778721
48,345,21354,177,168,515,379,0.008288845,0.007867378,0.024117261,0.017748431
48,347,1174280,9420,8982,56311,61522,0.008021937,0.007648942,0.04795364,0.052391253
48,349,864814,8684,7631,25803,26063,0.010041466,0.008823863,0.029836474,0.030137116
48,351,256994,2144,2093,9158,6411,0.008342607,0.008144159,0.035635073,0.024946108
48,353,271768,2516,2332,8482,7419,0.009257896,0.008580848,0.031210444,0.02729902
48,355,6284574,57461,55417,236118,230607,0.009143181,0.008817941,0.037571043,0.036694134
48,357,187860,2076,1921,6394,6094,0.011050782,0.0102257,0.034035984,0.03243905
48,359,37158,647,387,664,849,0.017412132,0.010414985,0.017869638,0.022848377
48,361,1493632,13390,12663,47133,45800,0.008964725,0.008477992,0.031555966,0.03066351
48,363,504046,4394,4269,14422,14362,0.008717458,0.008469465,0.028612468,0.028493431
48,365,428556,3845,3534,13174,12073,0.00897199,0.008246297,0.03074044,0.028171348
48,367,2175536,20464,19811,64195,57097,0.009406418,0.009106262,0.029507671,0.026245027
48,369,181422,1912,1858,6692,5347,0.010538964,0.010241316,0.036886375,0.029472721
48,371,282608,2276,2184,12026,7943,0.008053558,0.007728019,0.042553643,0.028106069
48,373,829876,6215,6038,27626,19370,0.007489071,0.007275786,0.033289311,0.023340836
48,375,2190716,20049,19539,85815,79423,0.009151802,0.008919002,0.039172125,0.036254357
48,377,133952,1391,1267,3369,3551,0.010384317,0.009458612,0.0251508,0.026509496
48,379,198434,1597,1495,4556,4336,0.008048016,0.007533991,0.022959775,0.021851094
48,381,2258018,19851,18990,83296,83527,0.008791338,0.00841003,0.036888988,0.036991291
48,383,63188,617,680,2229,1748,0.009764512,0.010761537,0.035275685,0.02766348
48,385,60198,381,367,1218,1258,0.006329114,0.006096548,0.02023323,0.020897704
48,387,227110,1788,1564,5616,5674,0.007872837,0.006886531,0.024728105,0.024983488
48,389,254696,1988,1822,15404,6227,0.007805384,0.007153626,0.060479945,0.024448755
48,391,132038,1135,1089,3665,3392,0.00859601,0.008247626,0.027757161,0.025689574
48,393,16684,168,161,424,465,0.010069528,0.009649964,0.02541357,0.027871014
48,395,298322,2656,2471,8329,8381,0.008903132,0.008282996,0.027919496,0.028093805
48,397,1513462,16766,16393,37429,37087,0.011077913,0.010831458,0.024730717,0.024504745
48,399,188258,1745,1665,4947,4684,0.009269194,0.008844246,0.026277768,0.024880749
48,401,959304,7827,7756,37313,26501,0.00815904,0.008085028,0.038895908,0.027625237
48,403,190106,1340,1413,3889,3987,0.007048699,0.007432695,0.020457008,0.02097251
48,405,156366,1182,1096,3729,3832,0.007559188,0.007009196,0.023847895,0.024506606
48,407,483778,4244,3978,12628,11966,0.008772619,0.00822278,0.026102882,0.024734486
48,409,1184182,11939,11237,38176,36044,0.010082065,0.009489251,0.032238288,0.030437889
48,411,107688,822,719,6008,2228,0.007633162,0.006676696,0.055790803,0.020689399
48,413,59162,623,644,1615,1711,0.010530408,0.010885366,0.027297928,0.028920591
48,415,308426,2626,2568,12310,8843,0.008514198,0.008326146,0.039912329,0.028671383
48,417,60118,511,556,1559,1474,0.00849995,0.009248478,0.025932333,0.024518447
48,419,461146,4365,4055,14271,13786,0.009465549,0.008793311,0.030946815,0.029895087
48,421,54940,563,552,1465,1318,0.010247543,0.010047324,0.026665453,0.023989807
48,423,3882634,34761,32995,135610,142931,0.008952943,0.008498097,0.03492732,0.036812896
48,425,154598,1508,1422,3852,4014,0.009754331,0.009198049,0.024916234,0.025964113
48,427,1119654,13018,12987,41089,39603,0.011626806,0.011599119,0.036697944,0.035370748
48,429,174670,1443,1328,7690,4268,0.008261293,0.007602908,0.044025877,0.024434648
48,431,22212,210,179,676,583,0.009454349,0.008058707,0.030434,0.026247074
48,433,26174,188,230,576,508,0.0071827,0.008787346,0.022006571,0.019408573
48,435,72020,671,683,2040,2003,0.009316856,0.009483477,0.028325465,0.027811719
48,437,139248,1223,1258,5993,3493,0.008782891,0.009034241,0.04303832,0.025084741
48,439,34046658,332650,319390,1203071,1227593,0.009770416,0.00938095,0.03533595,0.036056197
48,441,2407848,19626,19055,113326,108973,0.008150847,0.007913706,0.047065263,0.045257425
48,443,16612,131,89,435,390,0.007885866,0.005357573,0.02618589,0.023477005
48,445,228468,2100,1996,10506,6782,0.009191659,0.008736453,0.045984558,0.029684682
48,447,28930,233,219,674,620,0.008053923,0.007569997,0.023297615,0.02143104
48,449,584892,6054,5799,19605,19245,0.010350629,0.009914651,0.033519009,0.03290351
48,451,2048430,16349,15607,93522,83919,0.007981234,0.007619006,0.045655453,0.040967473
48,453,19764100,155360,148389,923701,889610,0.007860717,0.007508007,0.046736305,0.04501141
48,455,260864,1943,1988,5861,6253,0.007448326,0.007620829,0.022467646,0.023970345
48,457,387562,2755,2756,17966,8139,0.00710854,0.00711112,0.046356454,0.021000511
48,459,718458,6639,5957,19819,19751,0.009240624,0.008291368,0.027585468,0.027490821
48,461,61406,585,591,1870,1756,0.009526756,0.009624467,0.03045305,0.028596554
48,463,482252,4886,4769,16077,15281,0.010131632,0.009889021,0.033337342,0.031686753
48,465,880044,9104,8572,37543,29172,0.010344937,0.009740422,0.042660367,0.033148343
48,467,951276,8457,8298,24554,23514,0.008890164,0.00872302,0.025811647,0.024718378
48,469,1605714,14650,14395,54257,54256,0.009123667,0.008964859,0.033789953,0.03378933
48,471,1243800,6682,6449,81178,60840,0.005372246,0.005184917,0.06526612,0.048914616
48,473,818254,6788,6586,38573,37509,0.008295713,0.008048845,0.047140619,0.045840289
48,475,199164,1879,1862,6563,6237,0.009434436,0.009349079,0.032952742,0.0313159
48,477,615650,4911,4403,18551,17374,0.007976935,0.007151791,0.03013238,0.02822058
48,479,4674916,56416,54044,170629,172054,0.01206781,0.011560422,0.036498838,0.036803656
48,481,744168,6923,6905,23686,22505,0.009303007,0.009278819,0.031828834,0.030241827
48,483,99762,909,844,2712,2722,0.009111686,0.008460135,0.0271847,0.027284938
48,485,2373144,18284,17886,116683,90916,0.007704547,0.007536837,0.049168108,0.03831036
48,487,238632,2021,1849,8033,7815,0.008469107,0.007748332,0.033662711,0.03274917
48,489,396644,3660,3401,22375,12020,0.009227418,0.00857444,0.056410786,0.030304253
48,491,8334006,84849,80619,245363,251315,0.010181058,0.009673499,0.029441184,0.030155366
48,493,809708,8154,7632,21303,20271,0.010070297,0.00942562,0.026309484,0.025034951
48,495,134110,1369,1288,4638,4109,0.010208038,0.009604056,0.034583551,0.030639028
48,497,1095522,10503,9930,32894,31633,0.00958721,0.009064172,0.030025869,0.028874819
48,499,767976,5629,5538,19889,17685,0.007329656,0.007211163,0.025897945,0.023028063
48,501,146336,1581,1556,4839,4613,0.010803903,0.010633064,0.033067735,0.031523344
48,503,330734,2907,2756,9442,8846,0.008789541,0.008332981,0.028548622,0.02674657
48,505,255966,2896,2704,9195,9253,0.011314003,0.010563903,0.03592274,0.036149332
48,507,214860,2154,2288,9187,6929,0.010025133,0.010648795,0.042758075,0.032248906
49,1,117234,1429,1287,3232,2982,0.012189297,0.010978044,0.027568794,0.025436307
49,3,915992,10877,10053,27835,27445,0.011874558,0.010974987,0.03038782,0.029962052
49,5,2095336,21795,20877,118227,113715,0.010401673,0.009963557,0.056423886,0.054270532
49,7,378442,3400,3436,12774,12357,0.008984204,0.009079331,0.033754182,0.032652295
49,9,19852,182,133,642,366,0.009167842,0.006699577,0.032339311,0.01843643
49,11,5759024,68259,63803,200395,193822,0.011852529,0.011078787,0.034796695,0.033655355
49,13,349682,3991,3713,11776,11620,0.011413227,0.010618219,0.033676312,0.033230192
49,15,193512,2196,2047,5170,5327,0.011348133,0.010578155,0.026716689,0.027528009
49,17,91552,877,772,2548,2113,0.009579256,0.008432366,0.027831178,0.02307978
49,19,168298,1335,1309,4568,4736,0.007932358,0.00777787,0.027142331,0.02814056
49,21,848002,8413,8293,40742,39910,0.009920967,0.009779458,0.048044698,0.047063568
49,23,187100,2580,2243,5170,5151,0.013789417,0.011988242,0.027632282,0.027530732
49,25,129314,1100,1008,3342,2928,0.008506426,0.00779498,0.025844069,0.02264256
49,27,226270,2567,2457,6031,5489,0.011344853,0.010858709,0.026653997,0.024258629
49,29,182702,2447,2202,4472,4393,0.013393395,0.012052413,0.024477017,0.024044619
49,31,27344,371,250,538,460,0.013567876,0.009142774,0.019675249,0.016822703
49,33,41012,427,416,999,982,0.010411587,0.010143373,0.024358724,0.023944211
49,35,19207060,189172,181011,781059,755112,0.009849087,0.009424191,0.040665203,0.039314294
49,37,273554,3437,3075,9059,8505,0.012564247,0.011240925,0.033115948,0.031090754
49,39,508592,5268,4869,22078,18006,0.010358008,0.009573489,0.043410042,0.035403624
49,41,375618,4329,3994,10460,10391,0.011525007,0.010633143,0.027847441,0.027663743
49,43,683140,7294,6625,20545,17754,0.010677167,0.009697866,0.030074363,0.025988816
49,45,1088310,13979,13285,31572,32128,0.012844686,0.012207,0.029010117,0.029521
49,47,624864,6977,6571,23459,22444,0.01116563,0.010515888,0.037542569,0.035918216
49,49,9809766,115555,109688,504002,483021,0.011779588,0.01118151,0.051377576,0.049238789
49,51,469126,5602,5289,13544,12653,0.011941355,0.011274157,0.028870709,0.026971432
49,53,2632014,26881,25245,82664,84614,0.010213092,0.009591514,0.031407128,0.032148005
49,55,49308,535,512,1166,1039,0.010850166,0.010383711,0.023647278,0.021071631
49,57,4270686,43881,41979,165965,161136,0.01027493,0.009829568,0.038861438,0.037730706
50,1,663938,4806,4529,23224,20718,0.007238628,0.00682142,0.03497917,0.031204721
50,3,661448,4920,4583,17395,18272,0.007438226,0.006928738,0.026298364,0.027624243
50,5,558148,4311,4079,16961,15138,0.007723758,0.007308097,0.030387997,0.027121839
50,7,2860364,20268,19023,128683,127502,0.007085811,0.006650552,0.04498833,0.044575446
50,9,112210,827,753,2360,2508,0.00737011,0.006710632,0.021031994,0.022350949
50,11,869180,7607,7321,24441,23857,0.008751927,0.008422881,0.028119607,0.027447709
50,13,125198,946,854,3077,2922,0.007556031,0.006821195,0.02457707,0.023339031
50,15,447718,3598,3178,14165,13406,0.008036309,0.007098218,0.031638219,0.029942955
50,17,520718,3990,3722,14746,12848,0.007662497,0.007147823,0.028318591,0.024673624
50,19,488556,3786,3613,13982,11751,0.007749368,0.007395263,0.028619032,0.024052514
50,21,1093584,7766,7322,33407,31166,0.007101421,0.006695416,0.030548179,0.028498954
50,23,1066024,7794,7693,32654,28330,0.00731128,0.007216535,0.030631581,0.026575387
50,25,791632,5817,5431,22557,21401,0.007348111,0.006860511,0.0284943,0.027034026
50,27,1012170,7331,7003,26333,25346,0.007242854,0.006918798,0.026016381,0.025041248
